,电影名称,评论人,星级,评论时间,题目,评论内容,有用,没用,回应,地理位置,情绪
691,变形金刚3的影评 (1590),梁曼曼,3,2011-08-01 16:22:30,不管你信不信，反正我不信,我觉得结尾正义的理由很牵强，不管你信不信，反正我不信。 如果可以选择，我宁愿外星人占领地球，肮脏的人类世界灭亡。可是，擎天柱把霸天虎杀死了，把御天敌也弄死了。这一代的故事就此简单完结。 而且还是个逆转，只因为卡莉这个小妞上前对霸天虎说了几句激将的话，热血的霸...                     ,,,1回应,北京,0.07921872661063534
692,变形金刚3的影评 (1590),jijokol,3,2011-08-01 16:22:30,我看变3的精彩,擎天柱： 总体来说变3并没与给我以想象中的冲击，整部影片中，我时常会感觉擎天柱似乎比我想象中的逊色多了，要是他从一开始就有着最后反击时的那种战斗，可能我对他的敬畏会更加的增色几分，不过，擎天柱终究还是我心中的擎天柱 先进的武器概念： 最感概美国武器创造的一是那...                     ,,,0回应,湖北武汉,0.6982597213418629
693,变形金刚3的影评 (1590),Eva,3,2011-08-01 16:22:30,汽吃咔嚓酷擦哐当,进影院前，使劲回忆上一部的情节，想不起来了，只记得一通打一通变形，汽吃咔嚓酷擦哐当……  这回能和美苏两国的太空竞赛以及阿波罗登月扯上关系，也真难为了编剧艾仁•克鲁格了，欢迎他来到中国，欢迎他参加温州动车事故的调查组，相信在不远的变形金刚系列剧中，就可以看...                     ,,,0回应,北京,0.13187624399215547
694,变形金刚3的影评 (1590),丁阿猫,3,2011-08-01 16:22:30,虾米是自由！,这篇影评可能有剧透                        擎天柱擎天柱！请你告诉我，什么是自由？ 擎天柱擎天柱！请你告诉我，你其实是马丁路德金！你想站在浩瀚的宇宙，大声的朗读，i have a dream!为了全人类的自由而奋斗! 擎天柱擎天柱！请你告诉我，背叛自由的代价就是必须去死？无论是同类还是盟友，无论为了梦想还是家乡？ 擎天...                     ,,,0回应,,0.9356226333604883
695,变形金刚3的影评 (1590),Natashantalie,3,2011-08-01 16:22:30,虽说是炒冷饭,变三虽说是实实在在的把变一，变二的冷饭炒了一遍，但视觉上的享受仍是引人注目，女主难看了点身材倒是不错，海报上的形象不妨说是帅气。剧情还是那样，但是，作为大片来说，总体可以啦！！！！                     ,,,0回应,,0.337574449579101
696,变形金刚3的影评 (1590),柠檬茶,3,2011-08-01 16:22:30,没有第二部好看,回到久违的榕泉，一切还是那么熟悉，迟了10分钟入场，电影竟然还没有开始。。。。。     该怎么评价变3呢？只能说珠玉在前。怎么今年所有的续集电影都令我产生这种郁闷的感觉？变3的剧情（虽然前两集也没啥情节但这集更没有）、人物实在是不怎么样，尤其女主角，本来就是个花瓶...                     ,,,0回应,广东广州,0.7004661088970957
697,变形金刚3的影评 (1590),俺行俺素,3,2011-08-01 16:22:30,娱乐而已。。。,哼哼了好久的变形金刚3.。。  终于今天晚上搞定了。。。  可能之前听了太多的说不好看。。  看网上的评论基本上也是一边倒。。。  事实上我倒觉得没那么差劲。。。  可能很多的情节经不起推敲。。。  谁在乎呢。。。娱乐而已。。。  首先。。我是冲着帅哥的脸去的。。但是萨姆...                     ,,,1回应,,0.5630555711420283
698,变形金刚3的影评 (1590),bbp,3,2011-08-01 16:22:30,看个热闹吧,这篇影评可能有剧透                        看个热闹而已。几点感想：  * 除了最后挑拨（挑逗）一下威震天，那个女主角完全没有存在的必要；  * 纯商业片，满眼广告，包括lenovo和蒙牛；  * 这剧本，甚至不能用稍硬一点的科幻常识来要求，比如那个比地球大若干倍的塞伯坦星球突然出现在离地球那么近的空间里，万有引力即...                     ,,,0回应,,0.898127661616365
699,变形金刚3的影评 (1590),zhenyuan,3,2011-08-01 16:22:30,变形金刚3 Transformers: Dark of the Moon,8：50开始看，结束时看表11点20。吓一跳，意犹未尽。出了影院门，神经还没有回到现实世界，发了会呆感觉自己的奇瑞瞪者傻呆呆的眼镜，不能变形唉。为了打折（周末早上7折安贞UME，这爽呀3D的感觉）早饭末吃，才感到非常的饿。                      ,,,0回应,移动应用,0.5483014014857742
700,变形金刚3的影评 (1590),杜正正他小爹,3,2011-08-01 10:49:31,变形叮当3！！！！,变形叮当3！！看之前必须穿着M-TEE看着喝着伊利舒化milk带着自己的lenovo电脑台式显示器去电影院！！！至于为什么要带烂弄我显示器呢！！！因为尼玛他会变形啊尼玛！！噼里啪啦！！！霹雳啪啦！！！比美少女战士变的都快啊！！！还不用换衣服啊尼玛！！之前的两集变形之前还有...                     ,,,0回应,丁点儿,0.48602752599007815
701,变形金刚3的影评 (1590),欢乐多,3,2011-08-01 10:49:31,挺俗套的,这篇影评可能有剧透                        看了T3、真想说点什么来吐槽。。。 星期天的晚上饭点5点半开始依然满座。。。 好吧。。我讨厌周末场的电影。。人多、小孩多。。 开场了还有人不断的用手机照明走进来。。带个3D眼镜这样听不舒服。 小孩子随便叫嚷、父母也不懂管束。。多影响啊。。这又不是给小孩看的电影~FML！...                     ,,,0回应,湖南长沙,0.6311697874135845
702,变形金刚3的影评 (1590),jiayi,3,2011-08-01 10:49:31,浪费钱,要我打分的话，5分，看过的朋友都知道，不解释！能给5分也是冲3D效果给的。  变形金刚打斗的时候，竟然还会吐血，血还是红色的，激光鸟还有口水。我真是相当的无语啊！这还叫变形金刚吗？还真不是一般的脑残啊！ 反派的头头威震天就是在最后打了一下，被猪扒女洗了下脑，然后在...                     ,,,3回应,,0.07136079561045083
703,变形金刚3的影评 (1590),jellyrollmei,3,2011-08-01 10:49:31,商业片，要放低要求,这篇影评可能有剧透                        今天在大都会看的3D，我们11个人组团了，由于后面的位置满了，我们直接坐在第三排中间占了个满。坐的靠前，虽然要一直仰着脑袋但音响效果十分震撼，座椅都一直在震颤。其实网上对此片普遍评价不咋地，但想想商业片就是为了票房而来，拉赞助都拉到中国来了，剧情也比较浅薄比较...                     ,,,0回应,,0.37139721073898324
704,变形金刚3的影评 (1590),颈上黑线,3,2011-08-01 10:49:31,怎么会有几亿的票房呢。,我承认美国是世界最吊的国家，你们天下无敌，宇宙无敌。可也不用在电影里面意淫吧，外星的超生命机械体，就被你们几个特种兵就给日了。你当金刚们是地球垃圾回收组装成的机器人啊？      红蜘蛛好歹也是1，2集里面小强级的反派，怎么就被男猪一个叉鱼的东西给叉晕了呢。你...                     ,,,0回应,,0.9005744763869524
705,变形金刚3的影评 (1590),我搓你一,3,2011-08-01 10:49:31,刺心,西乱的剧情，西乱的任人物（除了那个女猪脚）大家懂我的意思的，那一举一动实在是太TMD勾魂了！话又说回来看完后几天回味也就记得那女主角了- -！实在是惭愧啊。要不是冲着儿时对于变形金刚的热爱鬼他妈去看这稀烂的玩意儿啊，完全毁了我儿时的梦啊！实打实的坑爹                     ,,,0回应,,0.7499999999999999
706,变形金刚3的影评 (1590),王丫楠,3,2011-08-01 10:49:31,变形金刚中干扰电影更完备的元素,变形金刚彻彻底底地体现了美国英雄剧的元素。香艳的美国美女——超短裙大胸部还有硬加上去的高智商，为了不让这样的美女俗气，还附上了她对男主人公的矢志不渝。英雄绝不会失败，到危险的时候总能化险为夷。这一次男主人公的应用贡献好像并不突出，出了前半部分一直在强...                     ,,,0回应,,0.997374098009983
707,变形金刚3的影评 (1590),Roma,3,2011-08-01 10:49:31,let it go,这篇影评可能有剧透                        一个人去电影院看完了变形金刚。依然期待，依然热血，依然含泪，依然深爱。   翻开07年看完变1之后写得BLOG，稚气的语言，不知道与如今我的文字相比，有没有多大的变化，只是发现，心里的悸动，没有少一份：   SAM抱着立方体奔跑在纽约的街道上时，威震天发起一次又一次进攻时...                     ,,,0回应,上海,0.5262327818078083
708,变形金刚3的影评 (1590),三二一七六,3,2011-08-01 10:49:31,月黑之时，变三真相,我其实一点也不想说YOOOOOOOOO的 结果我的灵魂还是卖给了路西法。。。。。  御天敌同学虐杀擎天柱同学，结果御天敌同学被威震天同学秒杀 威震天同学说完一句话之后，被擎天柱同学秒杀——  好吧，这一切的一切都是因为那句话。  “没有你我什么也不是。”  我当时就醒悟了！是...                     ,,,0回应,,0.6808617342079732
709,变形金刚3的影评 (1590),保罗囝,3,2011-08-01 10:49:31,苦逼的表白,这篇影评可能有剧透                        变3延续前两部的优秀剧情与画面。即便插入了几个无厘头的广告也不影响片子的质量。男猪脚一直找不到工作的事告诉我们，有时候不仅要高调做事，也要高调做人，不然，即使你是拯救世界的英雄也不会有人鸟你。流畅的剧情中穿插着几段好莱坞式的说教情感戏，顺利将主题再次升华。眼...                     ,,,0回应,北京,0.3475280002704809
710,变形金刚3的影评 (1590),北大西洋暖流,3,2011-08-01 10:49:31,我们都不能阻挡变形金刚,这篇影评可能有剧透                        五年了，对于横跨高中，大学，刚刚进入社会并且慢慢学会挑起生活担子的我们来说，或许是一个永远让人怀念的年代。 五年了，对于一部拥有着大投资系列化的商业类型电影来说，三部曲的数量或许是一个不大不小的奇迹，当我们怀着百感交集的情绪重新审视这部系列电影的发展脉络时，...                     ,,,0回应,,0.8414610219988059
711,变形金刚3的影评 (1590),天蝎♂,3,2011-08-01 10:49:31,变形金刚，我心里的痛,这篇影评可能有剧透                         有的美好事物，一旦错过，就是永远的痛，无法补救。  当年《变形金刚》第一部上映时，我执着的认为那种毫无内涵、崇洋媚外的电影不值得一看，于是错过了这部经典。第二部上映时，非3D，买了个第二排的位置，在疯狂加班20个小时后去到电影院，近距离观看大屏幕，外加极度的犯困...                     ,,,0回应,,0.8638561835247809
712,变形金刚3的影评 (1590),Jackie,3,2011-08-01 10:49:31,一个落魄英雄失业待业再就业过程受阻自暴自弃不好好上班帮助自家汽车戳破邪恶敌方阴谋伙同地球武装分子再次拯救地球的青春励志片,这篇影评可能有剧透                        越瞅越像洛杉矶之战==中间感情戏神马都是浮云，尤其是男猪爹妈的==什么嘛，搞什么的。伊利赞助很足！舒化奶镜头感十足！她喵的，你把机器人删了叫洛杉矶二好了。情节拖冗不紧凑，亏姐还特意跑了厕所先，没必要嘛，中间好几场戏姐完全可以出去打个酱油吃个饭神马的。 看完我妈问...                     ,,,0回应,,0.9999999682344151
